"#","Last Change Type","Chg Info","","Zip Code","Stat","Address","Unit Number","Current Price","BldgDes","Sub","Approx Liv Area","Beds Total","Baths Total","Garage","Pv Pool","Spa","Year Built","Actual Close Date","DOM"
"2001","Withdrawn","A-&gtW","2704774","89102","W","1127 Melville DR","","$380,000","1STORY","SFR","922","2","1","2","N","N","1951","","234"
"2001","Withdrawn","A-&gtW","2747023","89166","W","10161 Bismarck Palms AVE","","$969,999","2STORY","SFR","3,146","4","4","3","Y","N","2022","","61"
"2001","Withdrawn","A-&gtW","2710309","89149","W","5112 Crown Cypress ST","","$900,000","1STORY","SFR","3,472","4","4","3","Y","Y","2005","","193"
"2001","Withdrawn","WC-&gtW","2751565","89117","W","2748 Lodestone DR","","$310,000","2STORY","TWH","1,186","2","2","2","N","N","1987","","45"
"2001","Withdrawn","A-&gtW","2757662","89052","W","1343 Panini DR","","$1,399,999","1STORY","SFR","2,916","4","3","2","Y","Y","2003","","27"
"2001","Withdrawn","A-&gtW","2757695","89074","W","2343 Villandry CT","","$2,200,000","2STORY","SFR","5,270","5","5","4","Y","Y","1993","","27"
"2001","Withdrawn","A-&gtW","2756260","89135","W","10480 Premia PL","","$1,650,000","1STORY","SFR","3,217","4","4","3","N","N","2005","","32"
"2001","Withdrawn","A-&gtW","2739038","89102","W","2100 Plaza Del Padre","","$577,000","1STORY","SFR","1,775","2","2","2","N","N","1980","","101"
"2001","Withdrawn","A-&gtW","2753754","89131","W","6382 Hermes Stables CT","","$1,400,000","2STORY","SFR","4,462","6","6","6","Y","Y","2005","","33"
"2001","Withdrawn","WC-&gtW","2681343","89113","W","6940 Emerald Springs LN","","$499,999","2STORY","TWH","1,636","3","3","2","N","N","1987","","314"
"2001","Withdrawn","A-&gtW","2757932","89084","W","6509 Cinnamon Hazlenut ST","","$395,000","2STORY","TWH","1,930","4","3","2","N","N","2021","","18"
"2001","Withdrawn","A-&gtW","2722662","89052","W","980 Upper Meadows PL","","$725,000","2STORY","SFR","2,724","5","3","3","Y","Y","2001","","163"
"2001","Withdrawn","A-&gtW","2719757","89123","W","7400 Amigo ST","","$665,500","2STORY","SFR","2,336","4","3","3","Y","Y","1988","","179"
"2001","Withdrawn","CSL-&gtW","2762528","89117","W","8913 Torcello DR","","$324,900","1STORY","TWH","1,120","3","2","2","N","N","1982","","0"
"2001","Withdrawn","A-&gtW","2751605","89011","W","1113 Shady Run TER","","$659,900","1STORY","SFR","2,026","4","3","2","Y","Y","1992","","39"
"2001","Withdrawn","WC-&gtW","2759635","89141","W","6248 Desert Lavender AVE","","$435,000","2STORY","SFR","2,039","4","3","2","N","N","2005","","16"
"2001","Withdrawn","A-&gtW","2675057","89148","W","10131 Hollis Mountain AVE","","$529,900","2STORY","SFR","2,328","3","3","2","Y","Y","2007","","325"
"2001","Withdrawn","WC-&gtW","2759676","89148","W","9534 Ridgeglen CT","","$528,600","2STORY","SFR","2,383","4","3","2","N","N","2016","","12"
"2001","Withdrawn","WC-&gtW","2715638","89108","W","1508 Lilac Breeze CIR","","$395,000","1STORY","SFR","1,213","3","2","2","N","N","1990","","194"
"2001","Withdrawn","A-&gtW","2747260","89052","W","2305 West Horizon Ridge PKWY #2722","2722","$259,000","2STORY","CON","1,200","2","2","0","N","N","2004","","54"
"2001","Withdrawn","UCNS-&gtW","2721068","89074","W","2438 Ping DR","","$939,000","2STORY","SFR","4,137","6","5","3","Y","Y","1997","","30"
"2001","Withdrawn","A-&gtW","2714721","89101","W","313 North 8th ST","","$348,888","1STORY","SFR","856","2","2","0","N","N","1932","","199"
"2001","Withdrawn","A-&gtW","2739592","89135","W","2699 Ivoryhill ST","","$850,000","1STORY,1LEVEL","SFR","2,815","4","3","3","Y","Y","2001","","88"
"2001","Withdrawn","CSL-&gtW","2762508","89139","W","6140 West Cougar AVE","","$480,000","2STORY","SFR","2,039","5","3","2","N","N","2006","","0"
"2001","Withdrawn","A-&gtW","2721313","89014","W","815 Rising Star DR","","$525,000","2STORY","SFR","2,225","4","3","2","Y","Y","1996","","172"
"2001","Withdrawn","CSL-&gtW","2757168","89117","W","8900 Silvagni DR","","$599,900","1STORY","SFR","1,869","3","2","3","Y","N","1985","","0"
"2001","Withdrawn","A-&gtW","2666626","89029","W","2072 Mesquite LN #102","102","$129,900","3STORY","CON","986","2","2","0","N","N","1989","","352"
"2001","Withdrawn","A-&gtW","2730200","89103","W","4602 Via Torino","","$260,000","1STORY","TWH","854","2","1","1","N","N","1979","","48"
"2001","Withdrawn","WC-&gtW","2756443","89048","W","1190 South Bunch ST","","$250,000","1STORY","MAN","1,316","3","2","0","N","N","1992","","13"
"2001","Withdrawn","WC-&gtW","2718820","89144","W","1600 Remembrance Hill ST","","$649,900","2STORY","SFR","2,027","3","3","2","N","N","1998","","86"
"2001","Withdrawn","WC-&gtW","2739598","89141","W","10223 Midnight Onyx ST","","$560,000","2STORY","SFR","1,764","3","3","2","Y","Y","2022","","71"
"2001","Withdrawn","A-&gtW","2744868","89131","W","7716 Silver Mallard AVE","","$506,998","1STORY","SFR","1,668","3","2","2","N","N","1996","","71"
"2001","Withdrawn","WC-&gtW","2744544","89123","W","1846 Autumn Gold AVE","","$630,000","2STORY","SFR","3,050","6","3","3","N","N","1996","","55"
"2001","Withdrawn","A-&gtW","2730655","89012","W","1459 Foothills Village DR","","$2,750,000","2STORY","SFR","4,107","4","3","3","Y","Y","2005","","137"
"2001","Withdrawn","A-&gtW","2745306","89030","W","729 Van Ert AVE","","$359,900","1STORY","SFR","1,373","4","2","0","N","N","1964","","35"
"2001","Withdrawn","WC-&gtW","2719616","89138","W","12186 Pink Sunrise ST","","$1,137,581","2STORY","SFR","2,504","4","3","2","N","N","2025","","142"
"2001","Withdrawn","A-&gtW","2694121","89139","W","6705 Philharmonic AVE","","$585,000","3STORY,TRILEVL","SFR","2,960","5","4","2","N","N","2014","","259"
"2001","Withdrawn","WC-&gtW","2748322","89031","W","6322 Antelope Creek CT","","$650,000","1STORY","SFR","2,747","4","3","3","Y","Y","2001","","51"
"2001","Withdrawn","A-&gtW","2722581","89061","W","5675 East La Campana DR","","$415,000","1STORY","SFR","1,988","3","2","2","N","N","2021","","171"
"2001","Withdrawn","A-&gtW","2741737","89011","W","6 Barrio Alto CT","","$815,000","1STORY","SFR","2,629","4","4","3","N","N","2025","","91"
"2001","Withdrawn","WC-&gtW","2760144","89141","W","5936 Aurora Gold AVE","","$675,000","3STORY","SFR","2,667","4","3","2","N","N","2022","","15"
"2001","Withdrawn","A-&gtW","2742845","89011","W","1155 Tektite AVE","","$384,999","2STORY","TWH","1,832","3","3","2","N","N","2023","","83"
"2001","Withdrawn","A-&gtW","2725240","89183","W","10245 South Maryland PKWY #133","133","$258,980","2STORY","CON","1,053","2","2","0","N","N","2002","","161"
"2001","Withdrawn","A-&gtW","2755197","89113","W","5802 Holbeche ST","","$459,000","1STORY","SFR","1,194","2","2","2","N","N","2022","","35"
"2001","Withdrawn","A-&gtW","2763469","89104","W","1701 Canosa AVE","","$489,995","1STORY","SFR","1,986","4","3","2","Y","N","1954","","5"
"2001","Withdrawn","WC-&gtW","2729977","89011","W","625 Viale Machiavelli LN","","$499,700","1STORY","SFR","2,185","3","3","2","N","N","2011","","143"
"2001","Withdrawn","UCNS-&gtW","2754874","89166","W","8144 Skye Dragon ST","","$510,000","1STORY","SFR","1,749","2","3","2","N","N","2020","","22"
"2001","Withdrawn","A-&gtW","2708914","89128","W","1720 Plata Pico DR","","$539,900","2STORY","SFR","2,210","3","3","2","N","N","1994","","156"
"2001","Withdrawn","A-&gtW","2741513","89166","W","10203 Abseil ST","","$595,000","2STORY","SFR","3,073","4","3","2","N","N","2024","","92"
"2001","Withdrawn","A-&gtW","2719164","89052","W","2134 Colvin Run DR","","$452,500","1STORY","SFR","1,280","2","2","2","N","N","2002","","186"
"2001","Withdrawn","A-&gtW","2747311","89147","W","4067 Arrowood DR","","$499,000","2STORY","SFR","1,977","4","3","2","Y","N","1979","","63"
"2001","Withdrawn","A-&gtW","2746190","89147","W","4074 Arrowood DR","","$449,999","2STORY","SFR","1,731","4","3","2","N","N","1979","","67"
"2001","Withdrawn","UCS-&gtW","2745478","89081","W","2513 Carlotta Garden AVE","","$307,115","2STORY","TWH","1,334","3","3","1","N","N","2026","","11"
"2001","Withdrawn","A-&gtW","2758557","89178","W","779 Proud Waters CT","","$445,000","2STORY","SFR","1,782","3","3","2","N","N","2013","","16"
"2001","Withdrawn","A-&gtW","2716339","89052","W","2849 Botticelli DR","","$850,000","1STORY","SFR","2,916","3","3","2","Y","Y","2003","","78"
"2001","Withdrawn","WC-&gtW","2744260","89134","W","2837 Billy Casper DR","","$899,900","1STORY","SFR","2,486","3","2","2","N","N","1994","","74"
"2001","Withdrawn","A-&gtW","2757405","89117","W","3056 Yankee Clipper DR","","$559,900","2STORY","SFR","1,978","3","3","2","Y","N","1994","","21"
"2001","Withdrawn","WC-&gtW","2756741","89031","W","5855 Valley DR #2123","2123","$259,000","2STORY","CON","1,059","2","2","1","N","N","2004","","12"
"2001","Withdrawn","A-&gtW","2740526","89135","W","5152 Vincitor ST","","$949,000","1STORY","SFR","2,288","3","2","2","Y","N","2004","","95"
"2001","Withdrawn","UCNS-&gtW","2733334","89141","W","9729 Hawk Crest ST","","$510,000","2STORY","SFR","2,980","3","3","2","N","N","2013","","6"
"2001","Withdrawn","A-&gtW","2751004","89142","W","2058 Citroen ST","","$412,000","1STORY","SFR","1,663","3","2","0","N","N","1970","","35"
"2001","Withdrawn","A-&gtW","2744977","89144","W","10524 Pine Gardens CT #203","203","$349,995","2STORY","CON","1,248","2","3","0","N","N","2000","","70"
"2001","Withdrawn","A-&gtW","2737782","89141","W","12005 Whitehills ST","","$1,500,000","1STORY","SFR","3,220","3","4","2","N","N","2005","","100"
"2001","Withdrawn","WC-&gtW","2727602","89134","W","9248 Evergreen Canyon DR","","$699,999","2STORY","SFR","2,595","4","3","3","Y","Y","1993","","151"
"2001","Withdrawn","A-&gtW","2752263","89044","W","2835 Strathallan AVE","","$725,000","2STORY","SFR","2,642","4","4","2","Y","N","2004","","45"
"2001","Withdrawn","A-&gtW","2654823","89117","W","2728 Monrovia DR","","$895,000","2STORY","SFR","2,951","6","3","3","Y","Y","1989","","396"
"2001","Withdrawn","A-&gtW","2756319","89002","W","2296 Sky Island DR","","$448,900","2STORY","SFR","1,936","4","3","2","N","N","2018","","31"
"2001","Withdrawn","A-&gtW","2755281","89147","W","4777 San Marcello ST","","$424,890","2STORY","SFR","1,514","3","3","2","N","N","2013","","31"
"2001","Withdrawn","T-&gtW","2746883","89178","W","8327 Carmentis AVE","","$515,000","1STORY","SFR","1,153","3","2","2","Y","N","2021","","47"
"2001","Withdrawn","WC-&gtW","2762369","89147","W","3733 Horseshoe Mesa ST","","$574,900","2STORY","SFR","2,095","4","3","2","Y","Y","1998","","9"
"2001","Withdrawn Conditional","A-&gtWC","2752858","89149","WC","4838 North Tioga WAY","","$875,000","1STORY,2STORY","SFR","2,927","3","3","2","N","N","1989","","44"
"2001","Withdrawn Conditional","A-&gtWC","2730660","89052","WC","3676 Via Cellina","","$360,000","2STORY","TWH","1,476","3","3","2","N","N","2012","","114"
"2001","Withdrawn Conditional","A-&gtWC","2729537","89145","WC","8220 Abercrombe WAY","","$392,999","1STORY","SFR","1,297","3","2","2","N","N","1985","","146"
"2001","Withdrawn Conditional","A-&gtWC","2740658","89121","WC","3272 Bridgeport DR","","$380,000","1STORY","SFR","1,386","3","2","2","N","N","1983","","99"
"2001","Withdrawn Conditional","A-&gtWC","2730213","89005","WC","649 Mount Bona WAY","","$425,000","1STORY","MAN","1,248","3","2","0","N","N","1979","","143"
"2001","Withdrawn Conditional","A-&gtWC","2681052","89148","WC","6830 Truffle Gray ST","","$449,000","3STORY","TWH","1,764","3","3","2","N","N","2023","","281"
"2001","Withdrawn Conditional","A-&gtWC","2681111","89156","WC","2935 Gaffer Film ST","","$468,998","2STORY","SFR","2,330","4","3","2","N","N","2022","","316"
"2001","Withdrawn Conditional","A-&gtWC","2730909","89166","WC","10625 Thor Mountain LN","","$430,000","2STORY","SFR","1,676","4","3","2","N","N","2010","","51"
"2001","Withdrawn Conditional","A-&gtWC","2755823","89110","WC","4278 Lunar Lullaby AVE","","$365,000","2STORY","TWH","1,792","3","3","2","N","N","2026","","36"
"2001","Withdrawn Conditional","A-&gtWC","2738240","89110","WC","4254 Lunar Lullaby AVE","","$384,000","2STORY","TWH","1,888","3","3","2","N","N","2026","","110"
"2001","Withdrawn Conditional","A-&gtWC","2720624","89110","WC","4272 Lunar Lullaby AVE","","$360,000","2STORY","TWH","1,727","3","3","2","N","N","2026","","180"
"2001","Withdrawn Conditional","A-&gtWC","2735701","89109","WC","746 Oakmont AVE #703","703","$240,000","1STORY","CON","1,099","2","1","0","N","N","1972","","114"
"2001","Withdrawn Conditional","A-&gtWC","2744861","89107","WC","104 Stanford ST","","$305,000","1STORY","SFR","1,022","3","1","0","N","N","1959","","74"
"2001","Withdrawn Conditional","A-&gtWC","2746902","89144","WC","10225 King Henry AVE #102","102","$279,999","2STORY","CON","1,030","2","2","0","N","N","1998","","66"
"2001","Withdrawn Conditional","A-&gtWC","2726063","89134","WC","2517 Desert Sands DR","","$475,000","1STORY","SFR","1,384","2","2","2","N","N","1990","","161"
"2001","Withdrawn Conditional","A-&gtWC","2728317","89119","WC","3936 Visby LN","","$170,000","2STORY","TWH","1,300","2","2","0","N","Y","1972","","97"
"2001","Withdrawn Conditional","A-&gtWC","2760545","89029","WC","1972 Las Palmas LN #249","249","$214,999","2STORY","CON","1,208","3","2","0","N","N","1989","","17"
"2001","Withdrawn Conditional","A-&gtWC","2757453","89149","WC","9008 Successful CT","","$419,998","3STORY","SFR","2,222","4","3","2","N","N","2006","","27"
"2001","Withdrawn Conditional","A-&gtWC","2745199","89156","WC","6140 Judson AVE","","$333,000","1STORY","MAN","1,456","3","2","0","N","N","2025","","56"
"2001","Withdrawn Conditional","A-&gtWC","2761506","89134","WC","10724 Argents Hill DR","","$658,000","1STORY","SFR","1,533","2","2","2","N","N","1995","","15"
"2001","Withdrawn Conditional","A-&gtWC","2734863","89110","WC","848 Hedge WAY #3","3","$177,900","1STORY","TWH","785","2","1","0","N","N","1983","","127"
"2001","Withdrawn Conditional","A-&gtWC","2716317","89102","WC","1213 Douglas DR","","$474,999","1STORY","SFR","1,215","2","2","0","N","N","1953","","106"
"2001","Withdrawn Conditional","A-&gtWC","2756093","89106","WC","2201 Sleepy CT","","$273,000","2STORY","TWH","1,276","4","2","0","N","N","2000","","31"
"2001","Withdrawn Conditional","A-&gtWC","2709295","89086","WC","6816 Citron Mist CT","","$364,994","2STORY","TWH","1,352","3","3","2","N","N","2024","","220"
"2001","Withdrawn Conditional","A-&gtWC","2710359","89130","WC","7237 Grand Palace AVE","","$455,000","2STORY","SFR","2,076","4","3","2","Y","N","1995","","219"
"2001","Withdrawn Conditional","A-&gtWC","2757045","89030","WC","3505 Mercury ST #G","G","$150,000","2STORY","TWH","1,235","3","2","0","N","N","1971","","34"
"2001","Withdrawn Conditional","A-&gtWC","2764190","89084","WC","7847 Skyler Falls LN","","$769,900","2STORY","SFR","4,443","6","5","3","N","N","2024","","6"
"2001","Withdrawn Conditional","A-&gtWC","2760064","89149","WC","8572 Calomeria CT","","$420,000","2STORY","SFR","1,899","4","3","2","N","N","2005","","20"
"2001","Withdrawn Conditional","A-&gtWC","2756479","89134","WC","9032 LITCHFIELD AVE","","$445,000","1STORY","SFR","1,188","2","2","2","N","N","1988","","32"
"2001","Withdrawn Conditional","A-&gtWC","2750902","89052","WC","2528 Citrus Garden CIR","","$630,000","2STORY","SFR","1,959","4","3","2","Y","N","1999","","52"
"2001","Withdrawn Conditional","A-&gtWC","2728052","89113","WC","7895 Bethel Heights LN","","$750,000","2STORY","SFR","2,978","5","4","2","N","N","2022","","155"
"2001","Withdrawn Conditional","A-&gtWC","2743761","89108","WC","1900 North Torrey Pines DR #212","212","$200,000","2NDPLUSFLR,2LEVEL","CON","1,022","2","2","1","N","N","1995","","76"
"2001","Withdrawn Conditional","UCS-&gtWC","2692165","89122","WC","3311 Blue Ash LN","","$427,000","1STORY","SFR","1,436","3","2","2","N","Y","2003","","148"
"2001","Withdrawn Conditional","A-&gtWC","2719742","89122","WC","5710 East Tropicana AVE #2135","2135","$199,999","2STORY","CON","1,029","2","2","0","N","N","2000","","182"
"2001","Withdrawn Conditional","T-&gtWC","2763036","89005","WC","1516 Sunrise CIR","","$1,150,000","2STORY","SFR","5,841","5","5","2","Y","Y","2005","","4"
"2001","Withdrawn Conditional","UCNS-&gtWC","2755013","89084","WC","6915 Fordham Creek ST","","$525,000","2STORY","SFR","2,851","4","3","3","Y","N","2019","","3"
"2001","Withdrawn Conditional","A-&gtWC","2709655","89148","WC","9988 REGENCY SQUARE AVE","","$970,000","1STORY","SFR","2,003","2","3","2","N","Y","2018","","208"
"2001","Withdrawn Conditional","A-&gtWC","2740456","89129","WC","10550 West Alexander RD #2169","2169","$310,000","2STORY","CON","1,459","3","2","2","N","N","2003","","10"
"2001","Withdrawn Conditional","A-&gtWC","2731922","89086","WC","6832 Sunflower Fields ST","","$373,000","2STORY","SFR","1,514","3","3","2","N","N","2023","","139"
"2001","Withdrawn Conditional","A-&gtWC","2703064","89141","WC","5567 Cortu AVE","","$534,900","2STORY","SFR","2,616","4","3","2","N","N","2001","","241"
"2001","Withdrawn Conditional","A-&gtWC","2718421","89052","WC","1337 Villa Barolo AVE","","$3,775,000","2STORY","SFR","5,469","4","6","3","Y","Y","2015","","189"
"2001","Withdrawn Conditional","A-&gtWC","2750651","89074","WC","59 Tidwell LN","","$435,000","2STORY","SFR","1,331","3","3","3","N","Y","1990","","50"
"2001","Withdrawn Conditional","A-&gtWC","2694177","89183","WC","55 Siddall AVE","","$1,500,000","1STORY","SFR","3,191","3","3","2","Y","N","1973","","177"
"2001","Withdrawn Conditional","A-&gtWC","2757148","89084","WC","4454 Meline AVE","","$460,000","1STORY","SFR","1,613","3","2","2","N","N","2021","","30"
"2001","Withdrawn Conditional","A-&gtWC","2737577","89148","WC","8938 Whitten Park AVE","","$489,400","2STORY","SFR","1,912","3","3","2","N","N","2017","","114"
"2001","Withdrawn Conditional","A-&gtWC","2645287","89109","WC","350 East Desert Inn RD #202","202","$189,900","2STORY","CON","873","2","1","0","N","N","1960","","434"
"2001","Withdrawn Conditional","A-&gtWC","2753730","89144","WC","9625 Grand Isle LN","","$1,990,000","1STORY","SFR","3,911","3","3","3","N","N","2000","","40"
"2001","Withdrawn Conditional","A-&gtWC","2761672","89044","WC","2672 Strichen AVE","","$499,000","2STORY","SFR","2,090","3","3","2","N","N","2006","","15"
"2001","Withdrawn Conditional","A-&gtWC","2679888","89044","WC","2710 Marchetti PL","","$1,100,000","2STORY","SFR","2,978","4","4","2","Y","Y","2020","","321"
"2001","Withdrawn Conditional","A-&gtWC","2654652","89166","WC","9527 Havasu Canyon AVE","","$374,999","2STORY","SFR","1,278","3","3","2","N","N","2006","","376"
"2001","Withdrawn Conditional","A-&gtWC","2735986","89031","WC","5832 Pirate Ship DR","","$499,900","1STORY","SFR","2,164","4","2","3","N","N","2009","","29"
"2001","Withdrawn Conditional","A-&gtWC","2725921","89169","WC","595 South Royal Crest CIR #20","20","$110,000","2STORY","CON","624","1","1","0","N","N","1963","","162"
"2001","Withdrawn Conditional","A-&gtWC","2737273","89131","WC","6816 Tartarus ST","","$410,000","1STORY","SFR","1,588","3","2","2","N","N","1998","","4"
"2001","Withdrawn Conditional","T-&gtWC","2761141","89148","WC","5671 Merced ST","","$459,000","2STORY","SFR","2,280","4","3","2","N","N","2005","","13"
"2001","Withdrawn Conditional","A-&gtWC","2730157","89135","WC","10718 Desert Heights AVE","","$3,399,999","2STORY","SFR","4,758","5","6","3","Y","Y","2024","","138"
"2001","Withdrawn Conditional","A-&gtWC","2758112","89123","WC","56 East Serene AVE #224","224","$365,000","3STORYPLUS","CON","1,483","3","2","0","N","N","2006","","23"
"2001","Withdrawn Conditional","A-&gtWC","2733936","89147","WC","4352 Bramblewood ST","","$259,995","1STORY","TWH","854","2","1","1","N","N","1978","","19"
"2001","Comp Only Sold","-&gtCS","2765331","89011","CS","508 Arthur Pointe ST","","$716,209","","","","5","5","","","","","03/13/2026",""
"2001","Comp Only Sold","-&gtCS","2765303","89011","CS","1744 Strada Nathan","","$495,654","","","","4","3","2","","","","03/17/2026",""
"2001","Comp Only Sold","-&gtCS","2765273","89032","CS","3407 Side Saddle CT","","$345,000","","SFR","1,314","3","2","","","","1997","03/16/2026",""
"2001","Comp Only Sold","-&gtCS","2765099","89156","CS","6622 Beach Plum WAY","","$270,000","","SFR","1,855","3","3","","","","1995","03/17/2026",""
"2001","Comp Only Sold","-&gtCS","2765085","89143","CS","9609 Currant Rock LN","","$810,795","","","","3","3","3","","","","03/17/2026",""
"2001","Comp Only Sold","-&gtCS","2765065","89138","CS","688 Gilhaven AVE","","$1,892,333","","","","4","4","","","","","02/25/2026",""
"2001","Comp Only Sold","-&gtCS","2765052","89084","CS","1432 Kaylis Cove PL #53","53","$686,220","","","","4","3","","","","","02/27/2026",""
"2001","Comp Only Sold","-&gtCS","2765046","89148","CS","5730 Whimsical ST","","$475,000","","","","4","3","","","","","02/27/2026",""
"2001","Comp Only Sold","-&gtCS","2764883","89143","CS","9640 Crimson Lake LN","","$743,435","1STORY","","","3","3","2","","","","03/16/2026",""
"2001","History","S-&gtH","2552807","89011","H","31 Via Mantova #2","2","$350,000","2STORY","TWH","1,353","2","3","2","N","N","2008","03/19/2025","295"
"2001","History","S-&gtH","2585712","89134","H","9004 Pennystone AVE","","$353,000","1STORY","SFR","1,119","2","2","2","N","N","1989","03/19/2025","268"
"2001","History","S-&gtH","2594231","89115","H","4759 Arroyo Seco DR","","$290,000","2STORY","SFR","1,181","3","3","1","N","N","2007","03/19/2025","226"
"2001","History","S-&gtH","2604135","89147","H","4793 Frankfurt CT","","$450,000","2STORY","SFR","1,829","3","3","2","N","N","2006","03/19/2025","211"
"2001","History","S-&gtH","2609280","89169","H","1405 Vegas Valley DR #370","370","$117,100","2STORY","CON","863","2","1","0","N","N","1971","03/19/2025","33"
"2001","History","S-&gtH","2612170","89122","H","3041 Gary Cooper ST #103","103","$208,000","2STORY","TWH","1,562","3","3","2","N","N","2007","03/19/2025","33"
"2001","History","S-&gtH","2618709","89061","H","3360 Savoy BLVD","","$127,000","1STORY","MAN","1,152","3","2","0","N","N","1998","03/19/2025","46"
"2001","History","S-&gtH","2621066","89121","H","3688 Edison AVE","","$345,000","1STORY","SFR","1,926","3","2","0","Y","N","1970","03/19/2025","71"
"2001","History","S-&gtH","2622378","89052","H","3108 Mossfield AVE","","$715,000","2STORY","SFR","3,058","5","3","2","N","N","2019","03/19/2025","123"
"2001","History","S-&gtH","2623256","89131","H","5889 Shining Moon CT","","$690,000","2STORY","SFR","3,754","3","3","2","Y","Y","2002","03/19/2025","147"
"2001","History","S-&gtH","2623276","89110","H","740 Hubbard ST","","$310,000","1STORY","SFR","1,102","3","2","1","N","N","1988","03/19/2025","153"
"2001","History","S-&gtH","2623804","89178","H","9570 Summer Furnace ST","","$393,000","3STORY","SFR","1,813","4","3","2","N","N","2006","03/19/2025","139"
"2001","History","S-&gtH","2625608","89166","H","10271 Ansley Bay AVE","","$789,440","2STORY","SFR","3,418","4","3","3","N","N","2025","03/19/2025","25"
"2001","History","S-&gtH","2627323","89129","H","3652 Wild Willow ST","","$451,500","1STORY","SFR","1,318","4","2","2","Y","Y","1999","03/19/2025","117"
"2001","History","S-&gtH","2627351","89011","H","232 Kobuk AVE","","$474,990","2STORY","SFR","1,859","3","3","2","N","N","2025","03/19/2025","59"
"2001","History","S-&gtH","2628317","89149","H","9329 Forest Meadows AVE","","$565,000","2STORY","SFR","2,948","4","3","2","N","N","2013","03/19/2025","88"
"2001","History","S-&gtH","2630462","89015","H","1153 Gallant Fox AVE","","$500,000","1STORY","SFR","2,110","4","2","3","Y","N","1997","03/19/2025","106"
"2001","History","S-&gtH","2631292","89148","H","9927 Copano Bay AVE","","$420,000","2STORY","SFR","1,417","3","3","2","N","N","2006","03/19/2025","109"
"2001","History","S-&gtH","2632578","89031","H","3413 CANTURA BLUFF AVE","","$430,000","1STORY","SFR","2,008","3","2","3","N","N","2005","03/19/2025","94"
"2001","History","S-&gtH","2633564","89052","H","2900 Foxtail Creek AVE","","$999,999","1STORY","SFR","2,368","3","4","2","Y","Y","2004","03/19/2025","83"
"2001","History","S-&gtH","2634045","89052","H","700 Carnegie ST #2723","2723","$315,000","2STORY","CON","1,198","3","2","0","N","N","2001","03/19/2025","68"
"2001","History","S-&gtH","2635106","89128","H","3125 North Buffalo DR #1142","1142","$222,000","1STORY","CON","921","2","1","0","N","N","1998","03/19/2025","85"
"2001","History","S-&gtH","2636515","89029","H","3820 Desert Marina DR #183","183","$139,000","1STORY","CON","810","2","1","1","N","N","1984","03/19/2025","85"
"2001","History","S-&gtH","2636673","89166","H","10474 Vanhoy Crest AVE","","$698,716","2STORY","SFR","2,924","3","3","3","N","N","2024","03/19/2025","87"
"2001","History","S-&gtH","2636803","89108","H","6409 Morley AVE","","$425,000","2STORY","SFR","2,111","3","3","2","N","N","1988","03/19/2025","71"
"2001","History","S-&gtH","2638404","89149","H","5404 Harmony Green DR #201","201","$370,000","2STORY","CON","1,781","3","2","2","N","N","1993","03/19/2025","74"
"2001","History","S-&gtH","2638539","89131","H","5819 Casa Madera CT","","$700,000","2STORY","SFR","3,010","5","3","3","Y","Y","2005","03/19/2025","69"
"2001","History","S-&gtH","2639350","89131","H","8081 Villa Pulido ST","","$530,000","1STORY","SFR","1,814","4","2","2","Y","N","2003","03/19/2025","56"
"2001","History","S-&gtH","2639503","89081","H","4028 Kristina Lynn AVE","","$520,000","2STORY","SFR","3,000","5","4","3","N","N","2006","03/19/2025","69"
"2001","History","S-&gtH","2639701","89148","H","8873 Stallings ST","","$445,000","2STORY","SFR","1,775","4","3","2","N","N","2008","03/19/2025","78"
"2001","History","S-&gtH","2640073","89011","H","832 Weston Ridge ST","","$546,590","1STORY","SFR","1,831","4","3","2","N","N","2025","03/19/2025","84"
"2001","History","S-&gtH","2640444","89122","H","5975 Via Capri","","$320,000","1STORY","TWH","1,400","3","2","2","N","N","1975","03/19/2025","74"
"2001","History","S-&gtH","2640734","89106","H","1000 Hart AVE","","$385,000","1STORY","SFR","1,388","3","2","0","N","N","1965","03/19/2025","63"
"2001","History","S-&gtH","2640935","89005","H","1302 Capri DR #B","B","$300,000","2STORY","TWH","1,196","2","2","0","N","N","1979","03/19/2025","57"
"2001","History","S-&gtH","2641010","89143","H","9144 Starling Wing PL","","$365,000","2STORY","SFR","1,397","2","3","2","N","N","2004","03/19/2025","54"
"2001","History","S-&gtH","2641241","89141","H","9886 Gold Coin CT","","$750,000","3STORY","SFR","3,971","5","4","3","Y","N","2020","03/19/2025","63"
"2001","History","S-&gtH","2641656","89135","H","10925 Iris Canyon LN","","$2,050,000","1STORY","SFR","3,647","4","5","3","Y","Y","2000","03/19/2025","35"
"2001","History","S-&gtH","2641823","89108","H","3464 Trilogy DR","","$372,000","1STORY","SFR","1,421","3","2","2","N","N","1999","03/19/2025","37"
"2001","History","S-&gtH","2642082","89011","H","763 Willow Oasis ST","","$382,000","1STORY","SFR","1,231","2","2","2","N","N","2019","03/19/2025","56"
"2001","History","S-&gtH","2642962","89142","H","2134 William Holden CT","","$292,000","2STORY","TWH","1,245","2","2","1","N","N","2001","03/19/2025","38"
"2001","History","S-&gtH","2643223","89012","H","1774 Franklin Chase TER","","$386,600","1STORY","TWH","1,282","2","2","2","N","N","1997","03/19/2025","44"
